Gene_set,Group,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2021,,negative regulation of calcium ion-dependent exocytosis (GO:0045955),03岿 05老,0.057896654,0.293735238,0,0,6.003752815,17.10526624,SYT4;ADRA2A;CBARP
GO_Biological_Process_2021,,negative regulation of collateral sprouting (GO:0048671),03岿 05老,0.057896654,0.293735238,0,0,6.003752815,17.10526624,PTPRS;DCC;FGF13
GO_Biological_Process_2021,,negative regulation of insulin-like growth factor receptor signaling pathway (GO:0043569),03岿 05老,0.057896654,0.293735238,0,0,6.003752815,17.10526624,BMP2;BMP5;NKX3-1
GO_Biological_Process_2021,,negative regulation of interleukin-5 production (GO:0032714),03岿 05老,0.057896654,0.293735238,0,0,6.003752815,17.10526624,IFNL1;LEF1;IFNA2
GO_Biological_Process_2021,,negative regulation of macrophage differentiation (GO:0045650),03岿 05老,0.057896654,0.293735238,0,0,6.003752815,17.10526624,ADIPOQ;INHBA;C1QC
GO_Biological_Process_2021,,negative regulation of synapse organization (GO:1905809),03岿 05老,0.057896654,0.293735238,0,0,6.003752815,17.10526624,ROBO2;ARHGEF15;SLIT1
GO_Biological_Process_2021,,nucleoside transport (GO:0015858),03岿 05老,0.057896654,0.293735238,0,0,6.003752815,17.10526624,SLC28A2;SLC28A1;SLC28A3
GO_Biological_Process_2021,,nucleoside triphosphate catabolic process (GO:0009143),03岿 05老,0.057896654,0.293735238,0,0,6.003752815,17.10526624,ENPP1;ENPP3;SMPDL3A
GO_Biological_Process_2021,,peripheral nervous system neuron differentiation (GO:0048934),03岿 05老,0.057896654,0.293735238,0,0,6.003752815,17.10526624,ISL2;ETV1;POU4F1
GO_Biological_Process_2021,,positive regulation of endothelial cell-matrix adhesion via fibronectin (GO:1904906),03岿 05老,0.057896654,0.293735238,0,0,6.003752815,17.10526624,CEACAM6;FUT1;RIN2
GO_Biological_Process_2021,,positive regulation of gamma-delta T cell activation (GO:0046645),03岿 05老,0.057896654,0.293735238,0,0,6.003752815,17.10526624,LEF1;LILRB1;NOD2
GO_Biological_Process_2021,,positive regulation of long-term synaptic depression (GO:1900454),03岿 05老,0.057896654,0.293735238,0,0,6.003752815,17.10526624,GRID2;LILRB2;CBLN1
GO_Biological_Process_2021,,positive regulation of mitochondrial depolarization (GO:0051901),03岿 05老,0.057896654,0.293735238,0,0,6.003752815,17.10526624,MYOC;KDR;DCN
GO_Biological_Process_2021,,positive regulation of mononuclear cell proliferation (GO:0032946),03岿 05老,0.057896654,0.293735238,0,0,6.003752815,17.10526624,CSF1;IL12B;FGF10
GO_Biological_Process_2021,,positive regulation of natural killer cell chemotaxis (GO:2000503),03岿 05老,0.057896654,0.293735238,0,0,6.003752815,17.10526624,CCL7;CCL4;CCL3
GO_Biological_Process_2021,,positive regulation of protein localization to synapse (GO:1902474),03岿 05老,0.057896654,0.293735238,0,0,6.003752815,17.10526624,NLGN2;WNT5A;WNT7A
GO_Biological_Process_2021,,positive regulation of transcription from RNA polymerase II promoter involved in heart development (GO:1901228),03岿 05老,0.057896654,0.293735238,0,0,6.003752815,17.10526624,GREM1;GATA5;TBXT
GO_Biological_Process_2021,,postsynaptic density protein 95 clustering (GO:0097119),03岿 05老,0.057896654,0.293735238,0,0,6.003752815,17.10526624,NLGN1;NLGN2;NRXN1
GO_Biological_Process_2021,,protein citrullination (GO:0018101),03岿 05老,0.057896654,0.293735238,0,0,6.003752815,17.10526624,PADI6;PADI3;PADI1
GO_Biological_Process_2021,,protein localization to axon (GO:0099612),03岿 05老,0.057896654,0.293735238,0,0,6.003752815,17.10526624,EPB41L3;CNTN2;ANK3
GO_Biological_Process_2021,,pyrimidine nucleoside transport (GO:0015864),03岿 05老,0.057896654,0.293735238,0,0,6.003752815,17.10526624,SLC28A2;SLC28A1;SLC28A3
GO_Biological_Process_2021,,quinone catabolic process (GO:1901662),03岿 05老,0.057896654,0.293735238,0,0,6.003752815,17.10526624,CYP4F2;CYP4F11;CYP4F12
GO_Biological_Process_2021,,receptor transactivation (GO:0035624),03岿 05老,0.057896654,0.293735238,0,0,6.003752815,17.10526624,ADRA2C;ADRA2B;ADRA2A
GO_Biological_Process_2021,,regulation of adenylate cyclase-activating G protein-coupled receptor signaling pathway (GO:0106070),03岿 05老,0.057896654,0.293735238,0,0,6.003752815,17.10526624,MRAP;APLP1;MRAP2
GO_Biological_Process_2021,,regulation of cell proliferation involved in heart morphogenesis (GO:2000136),03岿 05老,0.057896654,0.293735238,0,0,6.003752815,17.10526624,BMP4;BMP10;TBX3
GO_Biological_Process_2021,,regulation of cellular response to vascular endothelial growth factor stimulus (GO:1902547),03岿 05老,0.057896654,0.293735238,0,0,6.003752815,17.10526624,TSPAN12;ADAMTS12;DLL1
GO_Biological_Process_2021,,regulation of endothelial tube morphogenesis (GO:1901509),03岿 05老,0.057896654,0.293735238,0,0,6.003752815,17.10526624,CXCL10;FGF1;ADAMTS12
GO_Biological_Process_2021,,regulation of fever generation (GO:0031620),03岿 05老,0.057896654,0.293735238,0,0,6.003752815,17.10526624,PTGER3;TNF;PTGES
GO_Biological_Process_2021,,regulation of glial cell migration (GO:1903975),03岿 05老,0.057896654,0.293735238,0,0,6.003752815,17.10526624,P2RY12;CX3CR1;ATP1B2
GO_Biological_Process_2021,,regulation of homophilic cell adhesion (GO:1903385),03岿 05老,0.057896654,0.293735238,0,0,6.003752815,17.10526624,PTPRR;TENM3;PTPRG
GO_Biological_Process_2021,,regulation of hormone metabolic process (GO:0032350),03岿 05老,0.057896654,0.293735238,0,0,6.003752815,17.10526624,STC2;GNB3;FFAR3
GO_Biological_Process_2021,,regulation of hydrogen peroxide biosynthetic process (GO:0010728),03岿 05老,0.057896654,0.293735238,0,0,6.003752815,17.10526624,DUOXA1;DUOXA2;ZNF205
GO_Biological_Process_2021,,regulation of kidney development (GO:0090183),03岿 05老,0.057896654,0.293735238,0,0,6.003752815,17.10526624,BMP4;FOXD1;SIX2
GO_Biological_Process_2021,,regulation of morphogenesis of a branching structure (GO:0060688),03岿 05老,0.057896654,0.293735238,0,0,6.003752815,17.10526624,GDNF;SIX2;FGFR2
GO_Biological_Process_2021,,regulation of voltage-gated sodium channel activity (GO:1905150),03岿 05老,0.057896654,0.293735238,0,0,6.003752815,17.10526624,FGF14;FGF13;FGF12
GO_Biological_Process_2021,,Roundabout signaling pathway (GO:0035385),03岿 05老,0.057896654,0.293735238,0,0,6.003752815,17.10526624,SLIT3;SLIT2;ROBO1
GO_Biological_Process_2021,,Schwann cell differentiation (GO:0014037),03岿 05老,0.057896654,0.293735238,0,0,6.003752815,17.10526624,ERBB3;GPC1;ADGRG6
GO_Biological_Process_2021,,short-term memory (GO:0007614),03岿 05老,0.057896654,0.293735238,0,0,6.003752815,17.10526624,NPAS4;CUX2;SLC2A4
GO_Biological_Process_2021,,sialic acid transport (GO:0015739),03岿 05老,0.057896654,0.293735238,0,0,6.003752815,17.10526624,SLC17A1;SLC17A2;SLC17A3
GO_Biological_Process_2021,,thorax and anterior abdomen determination (GO:0007356),03岿 05老,0.057896654,0.293735238,0,0,6.003752815,17.10526624,TIFAB;DCANP1;NEUROG1
GO_Biological_Process_2021,,tight junction organization (GO:0120193),03岿 05老,0.057896654,0.293735238,0,0,6.003752815,17.10526624,CLDN11;CLDN5;PATJ
GO_Biological_Process_2021,,urate transport (GO:0015747),03岿 05老,0.057896654,0.293735238,0,0,6.003752815,17.10526624,SLC22A12;SLC17A1;SLC17A3
GO_Biological_Process_2021,,uridine transport (GO:0015862),03岿 05老,0.057896654,0.293735238,0,0,6.003752815,17.10526624,SLC28A2;SLC28A1;SLC28A3
GO_Biological_Process_2021,,vascular endothelial growth factor receptor-2 signaling pathway (GO:0036324),03岿 05老,0.057896654,0.293735238,0,0,6.003752815,17.10526624,KDR;DAB2IP;CLEC14A
GO_Biological_Process_2021,,"zygotic determination of anterior/posterior axis, embryo (GO:0007354)",03岿 05老,0.057896654,0.293735238,0,0,6.003752815,17.10526624,TIFAB;DCANP1;NEUROG1
GO_Biological_Process_2021,,regulation of calcium ion transport (GO:0051924),17/58,0.058266219,0.295313105,0,0,1.661347311,4.722766488,TRPC6;HOMER1;WFS1;CACNA2D1;STC1;ANK2;LILRB1;LILRB2;ADRA2A;LILRA5;PLPP4;SLN;CCL4;WNK3;CCL3;HRC;FFAR1
GO_Biological_Process_2021,,regulation of protein phosphorylation (GO:0001932),64/266,0.058330377,0.295341459,0,0,1.271673509,3.613628478,ROPN1B;APP;PID1;FLT4;ITGB3;KNDC1;FGF1;TNF;FGF5;CDH5;GRM5;FGF8;BMPER;FGF9;KDR;RSPO1;SH3GL2;NKX3-1;EPHA7;MUSK;IGFBP3;ADIPOQ;AXIN2;CLDN3;IFNG;ADTRP;TNIK;CARD14;ROPN1;PRKN;SPTBN4;ITLN1;PDGFA;PIK3R3;FBLN1;EGFR;LRP6;SOCS1;THPO;ERBB4;FGF20;SLIT2;XDH;FGF23;FGF22;NTRK1;NTRK2;WNT3A;RARRES2;NTRK3;IGF2;DAB2IP;VEGFD;PTPN13;MT3;PTK2;BMP4;MARCO;FGF16;BMP2;LEP;FGF18;HRC;FGF10
GO_Biological_Process_2021,,mononuclear cell differentiation (GO:1903131),09岿 26老,0.059121888,0.298151682,0,0,2.120167436,5.996160152,BLK;BMP4;CSF2;PDE1B;PIR;MT1G;LILRB1;PPARG;RELB
GO_Biological_Process_2021,,negative regulation of interleukin-1 beta production (GO:0032691),09岿 26老,0.059121888,0.298151682,0,0,2.120167436,5.996160152,CX3CR1;GHSR;NLRP2B;FFAR4;PYDC1;FFAR1;IGF1;MEFV;CX3CL1
GO_Biological_Process_2021,,positive regulation of ion transmembrane transporter activity (GO:0032414),09岿 26老,0.059121888,0.298151682,0,0,2.120167436,5.996160152,TRPC6;STAC;ACTN2;WNK2;WNK3;ANK2;ANK3;ATP1B2;CFTR
GO_Biological_Process_2021,,regulation of myelination (GO:0031641),09岿 26老,0.059121888,0.298151682,0,0,2.120167436,5.996160152,NKX6-2;MYRF;TENM4;TMEM98;PARD3;TPPP;NCMAP;HES5;TYMP
GO_Biological_Process_2021,,regulation of peptidyl-tyrosine phosphorylation (GO:0050730),25/92,0.059318271,0.298843199,0,0,1.495635032,4.224926528,APP;CD80;IL23R;ITGB3;PDGFA;GATA1;EGFR;THBS4;IL22RA2;GHR;RELN;ENPP2;IL12B;EPHA7;DMTN;IGF2;IGF1;AGT;IL3;SFRP1;IL6;SFRP2;IL5;CLEC6A;FGF10
GO_Biological_Process_2021,,glycosaminoglycan metabolic process (GO:0030203),16/54,0.059447573,0.298897417,0,0,1.68695836,4.761710704,GALNT5;HS3ST3A1;HPSE2;SDC2;SDC3;B3GAT1;HS3ST5;HS6ST2;HS3ST1;SGSH;GPC1;HAS1;GPC2;GPC5;GPC4;GPC6
GO_Biological_Process_2021,,unsaturated fatty acid metabolic process (GO:0033559),16/54,0.059447573,0.298897417,0,0,1.68695836,4.761710704,CYP2J2;ELOVL2;CYP4F2;CYP4A22;CYP4A11;ELOVL3;ALOX15;ALOX12B;CYP4F11;CYP4F12;ALOX15B;CYP4Z1;AWAT1;ALOX5;CYP1B1;ALOXE3
GO_Biological_Process_2021,,positive regulation of T cell activation (GO:0050870),21/75,0.059982559,0.301197375,0,0,1.558487616,4.385118841,CD70;CD80;IL23R;SIRPG;PDCD1LG2;NOD2;THY1;LILRB2;CD3E;ZAP70;IL6;CD40LG;LCK;IL7;LEP;CD28;TNFSF11;IL12B;CCL2;CCR7;CCL19
GO_Biological_Process_2021,,cell projection organization (GO:0030030),10岿 30老,0.060944742,0.301197375,0,0,2.002506266,5.602587381,P2RY12;SCIN;GSN;NPHP1;RHOJ;PDGFA;PARVA;ATP1B2;KIF17;NEFH
GO_Biological_Process_2021,,heterotypic cell-cell adhesion (GO:0034113),10岿 30老,0.060944742,0.301197375,0,0,2.002506266,5.602587381,DSP;CD2;CXADR;ITGB3;IZUMO1;CTNNA3;PARVA;DSG2;LILRB2;DSC2
GO_Biological_Process_2021,,regulation of long-term synaptic potentiation (GO:1900271),10岿 30老,0.060944742,0.301197375,0,0,2.002506266,5.602587381,CALB2;APP;SCGN;ARC;RELN;FAM107A;ADCY1;APOE;LILRB2;CYP46A1
GO_Biological_Process_2021,,regulation of striated muscle contraction (GO:0006942),10岿 30老,0.060944742,0.301197375,0,0,2.002506266,5.602587381,SLC8A3;RYR2;BMP10;GJA5;MYL2;TNNI1;MYBPH;ATP1A2;ANK2;SMAD7
GO_Biological_Process_2021,,response to alcohol (GO:0097305),10岿 30老,0.060944742,0.301197375,0,0,2.002506266,5.602587381,GLRA1;HSD3B2;CCL3;SLIT3;CCR7;SLIT2;CSN1S1;CCL19;CCR5;GRIN1
GO_Biological_Process_2021,,snRNA 3'-end processing (GO:0034472),10岿 30老,0.060944742,0.301197375,0,0,2.002506266,5.602587381,CT45A10;CT45A7;CT45A8;SAGE1;CT45A9;CT45A3;CT45A5;CT45A6;CT45A1;CT45A2
GO_Biological_Process_2021,,zinc ion homeostasis (GO:0055069),10岿 30老,0.060944742,0.301197375,0,0,2.002506266,5.602587381,PRKN;MT2A;LCK;MT1M;MT1F;MT1G;SLC39A12;SLC30A10;MT3;MT1E
GO_Biological_Process_2021,,detection of mechanical stimulus involved in sensory perception (GO:0050974),06岿 15老,0.060980075,0.301197375,0,0,2.669170422,7.466225135,TMC1;ADGRV1;KCNA1;COL11A1;PIEZO2;KCNK4
GO_Biological_Process_2021,,embryonic cranial skeleton morphogenesis (GO:0048701),06岿 15老,0.060980075,0.301197375,0,0,2.669170422,7.466225135,TFAP2A;PDGFRA;LHX1;SIX1;TWIST1;FGFR2
GO_Biological_Process_2021,,medium-chain fatty acid metabolic process (GO:0051791),06岿 15老,0.060980075,0.301197375,0,0,2.669170422,7.466225135,OLAH;CYP4Z1;GLYATL2;CYP4A22;CYP4A11;CES1
GO_Biological_Process_2021,,myoblast fusion (GO:0007520),06岿 15老,0.060980075,0.301197375,0,0,2.669170422,7.466225135,ADAMTS5;ADAMTS15;MYMX;ADGRB3;MYMK;CACNA1H
GO_Biological_Process_2021,,negative regulation of blood pressure (GO:0045776),06岿 15老,0.060980075,0.301197375,0,0,2.669170422,7.466225135,NPPB;BMPR2;NOS3;ADIPOQ;FFAR3;DRD2
GO_Biological_Process_2021,,"phototransduction, visible light (GO:0007603)",06岿 15老,0.060980075,0.301197375,0,0,2.669170422,7.466225135,GRK1;RP1;ABCA4;SAG;GNAT1;CNGB1
GO_Biological_Process_2021,,placenta development (GO:0001890),06岿 15老,0.060980075,0.301197375,0,0,2.669170422,7.466225135,LEP;PLAC1;PPARG;PHLDA2;PTK2;TEX19
GO_Biological_Process_2021,,regulation of non-canonical Wnt signaling pathway (GO:2000050),06岿 15老,0.060980075,0.301197375,0,0,2.669170422,7.466225135,TIAM1;SFRP1;SPEF1;WNT5B;DAAM2;RSPO3
GO_Biological_Process_2021,,regulation of phospholipase C activity (GO:1900274),06岿 15老,0.060980075,0.301197375,0,0,2.669170422,7.466225135,PDGFRB;PDGFRA;FLT1;NTRK3;PLCG1;FGFR1
GO_Biological_Process_2021,,response to muscle stretch (GO:0035994),06岿 15老,0.060980075,0.301197375,0,0,2.669170422,7.466225135,RYR2;CSRP3;GSN;CDH2;ANKRD1;PTK2
GO_Biological_Process_2021,,fatty acid biosynthetic process (GO:0006633),20/71,0.061797962,0.30407829,0,0,1.571484875,4.374833015,OLAH;ASAH2;ELOVL4;HPGD;ELOVL2;EPHX2;ELOVL3;ALOX15;ACSM5;ACSM4;LTC4S;CYP2C9;ASAH2B;LIPI;LIPH;ALOX5;LIPG;CYP1A2;CYP1A1;ACSBG1
GO_Biological_Process_2021,,positive regulation of DNA binding (GO:0043388),11/34,0.061864827,0.30407829,0,0,1.915561272,5.330630565,PRKN;FOXC1;NIBAN2;PYHIN1;TWIST1;HES1;PPARG;IGF1;MMP8;H1-0;POU4F1
GO_Biological_Process_2021,,response to steroid hormone (GO:0048545),11/34,0.061864827,0.30407829,0,0,1.915561272,5.330630565,YAP1;CATSPER1;AR;CATSPERB;CATSPERD;CAV1;ATP1A2;CSN1S1;ADTRP;NKX3-1;SOX30
GO_Biological_Process_2021,,synaptic vesicle recycling (GO:0036465),11/34,0.061864827,0.30407829,0,0,1.915561272,5.330630565,SYT5;NLGN1;NLGN2;SYT1;WNT3A;STON1;SNCG;WNT7A;SYT8;SYT7;PACSIN1
GO_Biological_Process_2021,,ventricular cardiac muscle tissue morphogenesis (GO:0055010),11/34,0.061864827,0.30407829,0,0,1.915561272,5.330630565,DSP;RYR2;BMP10;MYL2;TNNI3;NRG1;PROX1;MYH6;FGFR2;SMAD7;BMPR1A
GO_Biological_Process_2021,,negative regulation of cellular process (GO:0048523),128/566,0.065256544,0.320436952,0,0,1.174534888,3.20580953,SEMA5A;APP;ADAMDEC1;TES;ATP8A2;EPO;SIRPG;ARHGDIG;DUX4;IFIT3;NPPB;GJA1;CYP1B1;CCN4;ENPP1;CCN3;CCN2;IGFBP3;H2AC4;GML;ADIPOQ;P3H2;LDOC1;P3H3;EREG;SULT2B1;AR;AZGP1;SFRP1;CLDN3;SFRP2;MYL2;ADGRB1;COL4A3;GMNC;PRKD1;ROR2;NUPR1;DDX4;FBLN1;SCIN;PLXNA2;DRD2;PLXNA4;ZBTB7C;TFAP2A;FER1L5;NIBAN2;WFS1;GDF2;TDRD9;IFNLR1;INHBA;ALOX15B;MT3;ST18;AICDA;BMP5;BMP4;NR4A1;BMP2;IL6;TMEM98;WNK2;PLXNB3;SCGB3A1;FERMT2;APOBEC3A;PIWIL2;ACVRL1;BMP10;BMPR2;CXCL8;SPEF1;DYSF;CXCL1;PTPRK;SHH;ADAMTS1;HNF4A;EMILIN1;ADAMTS8;NKX3-1;IL10;KLF11;PACRG;POU1F1;NLRP2B;RFPL1;ITGA1;WNT9A;PROX1;AXIN2;SSTR1;SSTR4;TEX19;DCSTAMP;DDAH1;ALDH1A2;IRF6;FBP1;PRKN;HPGD;TPTE;DLL1;IFNL1;ERBB3;FRZB;CAMK2N1;ERBB4;ALOX5;LMNA;AGR2;AGR3;SH3BP4;APBB2;SLIT3;APBB1;SLIT2;NTRK1;CCL23;NOS3;DAB2IP;LILRB1;PODN;MYO16;FABP6;FRK
GO_Biological_Process_2021,,monocarboxylic acid biosynthetic process (GO:0072330),18/63,0.065405822,0.320545735,0,0,1.602712205,4.370826974,ELOVL4;AKR1D1;ACSM5;ACSM4;HOGA1;AKR1C4;CYP46A1;ABCB11;CYP8B1;CYP39A1;CYP27A1;CH25H;GATM;LIPI;LIPH;ALDH1A2;ALOX5;LIPG
GO_Biological_Process_2021,,negative regulation of peptidase activity (GO:0010466),18/63,0.065405822,0.320545735,0,0,1.602712205,4.370826974,SERPINA11;SERPINB3;SERPINB10;SERPINB4;SERPINA1;SERPINB2;SERPINB13;SERPINE2;LRP1;SERPINE3;AHSG;SERPINE1;SERPINA10;SERPINB5;AGT;SPOCK3;TIMP3;TIMP4
GO_Biological_Process_2021,,cellular response to peptide hormone stimulus (GO:0071375),28/106,0.065974889,0.323020743,0,0,1.438970227,3.911813337,TRARG1;IRS1;PCSK9;SLC2A4;ADCY1;SLC30A10;CRHR1;ADCY5;CYSLTR2;CYP11A1;PRKACG;ENPP1;PCK1;RAB8B;LHCGR;PKLR;CAV1;GCGR;ADIPOQ;GCK;NR4A1;RAB31;NR4A3;TBC1D4;CYP11B1;PPARG;CPEB2;LPIN3
GO_Biological_Process_2021,,regulation of secretion by cell (GO:1903530),17/59,0.067161791,0.326400148,0,0,1.621689801,4.379617817,RAB3B;RAB3C;CHRNB4;SYT1;LGI3;SEPTIN4;CPLX2;SNCAIP;CPLX1;CPLX4;RIMS2;RIMS1;SAA1;KCNMB4;HAP1;HCRT;RAB8B
GO_Biological_Process_2021,,cellular response to copper ion (GO:0071280),07岿 19老,0.067506515,0.326400148,0,0,2.335670757,6.295873325,MT2A;MT1M;MT1F;MT1G;MT3;AQP1;MT1E
GO_Biological_Process_2021,,cellular response to interleukin-7 (GO:0098761),07岿 19老,0.067506515,0.326400148,0,0,2.335670757,6.295873325,SOCS1;CISH;H3C13;IRS1;IL7;IL7R;CRLF2
GO_Biological_Process_2021,,detection of mechanical stimulus (GO:0050982),07岿 19老,0.067506515,0.326400148,0,0,2.335670757,6.295873325,CSRP3;CDH2;PIEZO2;PKD1L1;PKD2L1;PKD1L3;PTK2
GO_Biological_Process_2021,,interleukin-7-mediated signaling pathway (GO:0038111),07岿 19老,0.067506515,0.326400148,0,0,2.335670757,6.295873325,SOCS1;CISH;H3C13;IRS1;IL7;IL7R;CRLF2
GO_Biological_Process_2021,,long-term memory (GO:0007616),07岿 19老,0.067506515,0.326400148,0,0,2.335670757,6.295873325,NPAS4;ARC;CAMK4;LRRN4;SLC2A4;APOE;SHANK1
GO_Biological_Process_2021,,negative regulation of immune system process (GO:0002683),07岿 19老,0.067506515,0.326400148,0,0,2.335670757,6.295873325,COL3A1;AMBP;HMOX1;LILRB2;ADTRP;IL17D;HLA-G
GO_Biological_Process_2021,,negative regulation of nervous system development (GO:0051961),07岿 19老,0.067506515,0.326400148,0,0,2.335670757,6.295873325,ROBO2;IL6;WNT3A;SLIT1;WNT7A;TNF;ELAPOR2
GO_Biological_Process_2021,,neuromuscular process (GO:0050905),07岿 19老,0.067506515,0.326400148,0,0,2.335670757,6.295873325,CHRNA1;TIFAB;DCANP1;KCNA1;NRXN1;NEUROG1;SHANK1
GO_Biological_Process_2021,,positive regulation of monocyte chemotaxis (GO:0090026),07岿 19老,0.067506515,0.326400148,0,0,2.335670757,6.295873325,CXCL10;CXCL12;SERPINE1;DEFB124;CCL1;PLA2G7;S100A7
GO_Biological_Process_2021,,regulation of epithelial cell differentiation (GO:0030856),07岿 19老,0.067506515,0.326400148,0,0,2.335670757,6.295873325,IFNG;CAV1;OSR1;CD24;DLL1;FOXN1;ALOX15B
GO_Biological_Process_2021,,regulation of insulin-like growth factor receptor signaling pathway (GO:0043567),07岿 19老,0.067506515,0.326400148,0,0,2.335670757,6.295873325,BMP2;CDH3;IGFBP3;GHRH;IGF1;BMP5;NKX3-1
GO_Biological_Process_2021,,ureteric bud morphogenesis (GO:0060675),07岿 19老,0.067506515,0.326400148,0,0,2.335670757,6.295873325,BMP4;BMP2;SHH;GDNF;SIX1;NPNT;PAX2
GO_Biological_Process_2021,,regulation of T cell proliferation (GO:0042129),21/76,0.067837715,0.327687352,0,0,1.530055519,4.11682395,IL10;PLA2G2F;PLA2G2D;CD70;CD80;IL23R;SFTPD;IL27;LILRB1;PDCD1LG2;VTCN1;LILRB2;CD3E;HLA-G;IL6;CD40LG;LEP;CD28;IL12B;CCL19;CLC
GO_Biological_Process_2021,,regulation of epithelial cell migration (GO:0010632),15/51,0.070439892,0.33945559,0,0,1.669176077,4.428316659,PTPRR;BMPR2;TACSTD2;DAB2IP;PTK2;PTPRG;VIL1;BMPER;IFNG;RAB25;RHOJ;ENPP2;PLCG1;SASH1;FGF10
GO_Biological_Process_2021,,artery development (GO:0060840),08岿 23老,0.071390484,0.33945559,0,0,2.135604542,5.637121866,ACVRL1;ROBO2;BMPR2;GJA5;APLNR;HES1;SMAD7;ROBO1
GO_Biological_Process_2021,,negative regulation of extrinsic apoptotic signaling pathway in absence of ligand (GO:2001240),08岿 23老,0.071390484,0.33945559,0,0,2.135604542,5.637121866,CSF2;EYA1;TERT;GDNF;EYA2;TNF;GATA1;PF4
GO_Biological_Process_2021,,negative regulation of signal transduction in absence of ligand (GO:1901099),08岿 23老,0.071390484,0.33945559,0,0,2.135604542,5.637121866,CSF2;EYA1;TERT;GDNF;EYA2;TNF;GATA1;PF4
GO_Biological_Process_2021,,positive regulation of interleukin-17 production (GO:0032740),08岿 23老,0.071390484,0.33945559,0,0,2.135604542,5.637121866,IL6;IL23R;NR1H4;IL12B;CCL1;SLAMF6;NOD2;LY9
GO_Biological_Process_2021,,regulation of cysteine-type endopeptidase activity (GO:2000116),08岿 23老,0.071390484,0.33945559,0,0,2.135604542,5.637121866,SOX2;NGFR;EPHA7;NLRP12;MEFV;MT3;GRIN1;LTF
GO_Biological_Process_2021,,regulation of release of sequestered calcium ion into cytosol by sarcoplasmic reticulum (GO:0010880),08岿 23老,0.071390484,0.33945559,0,0,2.135604542,5.637121866,RYR2;CAMK2D;HRC;ATP1A2;AKAP6;ANK2;CACNA1C;TRDN
GO_Biological_Process_2021,,angiotensin maturation (GO:0002003),05岿 12老,0.072495275,0.33945559,0,0,2.859467191,7.503910722,ACE2;ENPEP;MME;REN;CES1
GO_Biological_Process_2021,,cell differentiation in hindbrain (GO:0021533),05岿 12老,0.072495275,0.33945559,0,0,2.859467191,7.503910722,GRID2;LHX1;KNDC1;PROX1;CBLN1
GO_Biological_Process_2021,,epithelial cell-cell adhesion (GO:0090136),05岿 12老,0.072495275,0.33945559,0,0,2.859467191,7.503910722,DSP;ITGB5;CCN3;BVES;THBS4
GO_Biological_Process_2021,,eye photoreceptor cell differentiation (GO:0001754),05岿 12老,0.072495275,0.33945559,0,0,2.859467191,7.503910722,MYO7A;RORB;TULP1;SDK2;NKD1
GO_Biological_Process_2021,,hemidesmosome assembly (GO:0031581),05岿 12老,0.072495275,0.33945559,0,0,2.859467191,7.503910722,COL17A1;CD151;LAMA3;KRT5;LAMC1
GO_Biological_Process_2021,,mesoderm morphogenesis (GO:0048332),05岿 12老,0.072495275,0.33945559,0,0,2.859467191,7.503910722,MESP2;BMPR2;MSGN1;TBXT;TBX3
GO_Biological_Process_2021,,negative regulation of calcineurin-mediated signaling (GO:0106057),05岿 12老,0.072495275,0.33945559,0,0,2.859467191,7.503910722,RCAN1;ACTN3;FHL2;MYOZ1;MYOZ2
GO_Biological_Process_2021,,negative regulation of calcineurin-NFAT signaling cascade (GO:0070885),05岿 12老,0.072495275,0.33945559,0,0,2.859467191,7.503910722,RCAN1;ACTN3;FHL2;MYOZ1;MYOZ2
GO_Biological_Process_2021,,negative regulation of cellular response to vascular endothelial growth factor stimulus (GO:1902548),05岿 12老,0.072495275,0.33945559,0,0,2.859467191,7.503910722,DAB2IP;IL12B;ADAMTS12;XDH;DCN
GO_Biological_Process_2021,,negative regulation of hemostasis (GO:1900047),05岿 12老,0.072495275,0.33945559,0,0,2.859467191,7.503910722,THBD;SERPINE2;SERPINE1;APOE;ADTRP
GO_Biological_Process_2021,,negative regulation of leukocyte apoptotic process (GO:2000107),05岿 12老,0.072495275,0.33945559,0,0,2.859467191,7.503910722,CXCL12;LILRB1;CCR7;NOD2;CCL19
GO_Biological_Process_2021,,nucleoside catabolic process (GO:0009164),05岿 12老,0.072495275,0.33945559,0,0,2.859467191,7.503910722,NT5E;NT5C1A;DPYS;UPP2;TYMP
