Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Molecular_Function_2021,peptidoglycan binding (GO:0042834),5/15,0.1641556437765763,0.5957167708782471,0,0,2.0012515644555693,3.616142009796116,PGLYRP4;REG1B;RNASE7;REG3G;NOD2
GO_Molecular_Function_2021,phosphoric diester hydrolase activity (GO:0008081),10/36,0.1673820693209015,0.6052865675794573,0,0,1.5398110661268556,2.75237569393178,PDE11A;PLCB4;PLCL1;MPPED2;ENPP2;ENPP1;ENPP3;ENPP6;SMPDL3A;FAM83B
GO_Molecular_Function_2021,phosphatidylinositol bisphosphate binding (GO:1902936),23/94,0.168710082477196,0.60794826211958,0,0,1.2974851877166949,2.3089702897822018,GSDMC;SVIL;GSN;GSDMA;ACTN2;PLA2G4E;ALOX15;TULP1;SNAP91;SYT7;SYTL2;RPH3A;VIL1;LAPTM4B;MYO1B;SCIN;PARD3;KCNQ1;TTPA;EXOC1L;STXBP6;KCNJ2;MARK1
GO_Molecular_Function_2021,potassium channel regulator activity (GO:0015459),13/50,0.1857857752195356,0.6671398291974233,0,0,1.406727269029752,2.36774849820709,DPP10;LRRC26;KCNE1;KCNIP1;LRRC38;KCNIP4;ABCC9;KCNV1;KCNS3;WNK2;KCNMB2;WNK3;KCNMB4
GO_Molecular_Function_2021,calcium ion transmembrane transporter activity (GO:0015085),14/55,0.1965110967800333,0.6882208598727029,0,0,1.3671386437898498,2.2243843059911157,RYR1;SLC24A2;RYR2;TRPC3;PKD1L1;ATP2B3;PKD2L1;ATP2C2;PKD1L3;SLC8A2;GRIN1;TRPM1;TRPV4;SLC24A5
GO_Molecular_Function_2021,metalloexopeptidase activity (GO:0008235),14/55,0.1965110967800333,0.6882208598727029,0,0,1.3671386437898498,2.2243843059911157,CPM;CPA2;CPA1;ENPEP;AEBP1;CPZ;TRHDE;CPN1;ACE2;FOLH1;MMP16;MMP15;CPE;CPA4
GO_Molecular_Function_2021,carboxylic ester hydrolase activity (GO:0052689),23/96,0.1972075410060415,0.6882208598727029,0,0,1.2617792030201054,2.048496766014923,PLA2G2F;ACHE;BCHE;PLA2G4F;PLA2G2D;PLA2G4D;PLA2G4E;PON2;PON1;PLAAT2;PLA2G7;RPE65;LIPF;CA1;AADAC;NDST3;LIPG;ASPG;ENPP2;PNPLA5;CLC;NOTUM;CES1
GO_Molecular_Function_2021,"DNA binding, bending (GO:0008301)",5/16,0.2016787412766094,0.6882208598727029,0,0,1.819205825463648,2.9126926755485183,FOXC1;FOXD1;LEF1;HMGA2;FOXL1
GO_Molecular_Function_2021,potassium ion antiporter activity (GO:0022821),5/16,0.2016787412766094,0.6882208598727029,0,0,1.819205825463648,2.9126926755485183,SLC24A2;SLC9A2;SLC9C1;SLC24A5;SLC9C2
GO_Molecular_Function_2021,transmembrane receptor protein phosphatase activity (GO:0019198),5/16,0.2016787412766094,0.6882208598727029,0,0,1.819205825463648,2.9126926755485183,PTPRD;PTPRR;PTPRB;PTPRK;PTPRG
GO_Molecular_Function_2021,transmembrane receptor protein tyrosine phosphatase activity (GO:0005001),5/16,0.2016787412766094,0.6882208598727029,0,0,1.819205825463648,2.9126926755485183,PTPRD;PTPRR;PTPRB;PTPRK;PTPRG
GO_Molecular_Function_2021,tropomyosin binding (GO:0005523),5/16,0.2016787412766094,0.6882208598727029,0,0,1.819205825463648,2.9126926755485183,NEBL;CALD1;TNNT1;LMOD1;SMTNL2
GO_Molecular_Function_2021,acetylcholine receptor binding (GO:0033130),3/8,0.2030486081221314,0.6882208598727029,0,0,2.401050788091068,3.828018993177877,LYNX1;NRXN1;LY6H
GO_Molecular_Function_2021,alpha-(1->3)-fucosyltransferase activity (GO:0046920),3/8,0.2030486081221314,0.6882208598727029,0,0,2.401050788091068,3.828018993177877,FUT6;FUT5;FUT3
GO_Molecular_Function_2021,ciliary neurotrophic factor receptor activity (GO:0004897),3/8,0.2030486081221314,0.6882208598727029,0,0,2.401050788091068,3.828018993177877,CNTFR;LIFR;CRLF2
GO_Molecular_Function_2021,ether hydrolase activity (GO:0016803),3/8,0.2030486081221314,0.6882208598727029,0,0,2.401050788091068,3.828018993177877,TMEM86A;EPHX2;EPHX3
GO_Molecular_Function_2021,interleukin-17 receptor activity (GO:0030368),3/8,0.2030486081221314,0.6882208598727029,0,0,2.401050788091068,3.828018993177877,IL17REL;IL17RE;IL17RD
GO_Molecular_Function_2021,Roundabout binding (GO:0048495),3/8,0.2030486081221314,0.6882208598727029,0,0,2.401050788091068,3.828018993177877,SLIT1;SLIT3;SLIT2
GO_Molecular_Function_2021,solute:cation antiporter activity (GO:0015298),3/8,0.2030486081221314,0.6882208598727029,0,0,2.401050788091068,3.828018993177877,SLC8A3;CLCN4;SLC8A2
GO_Molecular_Function_2021,tRNA-specific adenosine deaminase activity (GO:0008251),3/8,0.2030486081221314,0.6882208598727029,0,0,2.401050788091068,3.828018993177877,ADARB2;ADAT3;ADAD2
GO_Molecular_Function_2021,xylosyltransferase activity (GO:0042285),3/8,0.2030486081221314,0.6882208598727029,0,0,2.401050788091068,3.828018993177877,GXYLT2;LARGE1;LARGE2
GO_Molecular_Function_2021,fucosyltransferase activity (GO:0008417),4/12,0.2053772009253958,0.693823636020992,0,0,2.001001001001001,3.167398463606049,FUT6;FUT5;FUT1;FUT3
GO_Molecular_Function_2021,inorganic anion transmembrane transporter activity (GO:0015103),8/29,0.2095841626274262,0.7057145410438254,0,0,1.524859242294112,2.3827906290965166,CCT8L2;ANO1;AQP6;SLC26A7;SLC4A1;SLC26A9;SLC26A3;SLC22A11
GO_Molecular_Function_2021,protein tyrosine phosphatase activity (GO:0004725),18/74,0.2126209016304785,0.7136002156029458,0,0,1.2870058118676904,1.992599674271852,PTPRR;PTPRS;EYA1;EYA2;PTPRN;PTPN20;TPTE;PTPRK;DUSP15;DUSP26;PTPN13;PTPRG;PTPRD;PTPRB;DUSP21;ACP4;PTPN5;PTPN3
GO_Molecular_Function_2021,carboxypeptidase activity (GO:0004180),10/38,0.2153407320372828,0.7156561187164416,0,0,1.4296455424274974,2.1952689168172284,CPM;CPA2;ACE2;CPA1;FOLH1;CPE;AEBP1;CPZ;CPN1;CPA4
GO_Molecular_Function_2021,phospholipase C activity (GO:0004629),7/25,0.2198473089007252,0.7156561187164416,0,0,1.556529482149317,2.357865140635984,CHRM3;EDNRA;PLCB4;PLCL1;PLCH1;PLCG1;CCR5
GO_Molecular_Function_2021,RNA polymerase II cis-regulatory region sequence-specific DNA binding (GO:0000978),240/1149,0.229663372039297,0.7156561187164416,0,0,1.0596868197458045,1.5589483483161086,EHF;MYT1L;IKZF3;SOX21;SOX2;ZNF729;ZNF728;CREB3L3;ZNF727;SOX18;NKX1-2;ZNF723;TP63;PKNOX2;SOX5;HES6;EBF1;EBF2;HNF1B;BHLHA15;HNF1A;EBF4;OVOL1;OVOL3;AR;ARGFX;HOXB9;RFX6;ZNF716;ZNF835;ZSCAN23;HOXB1;HOXB7;GATA6;GATA5;TWIST1;GATA1;ZNF704;ZSCAN10;NKX2-1;HOXC4;HOXC9;ZBTB7C;HOXC6;EGR1;EGR3;EGR4;FOXF2;BCL11B;FOXF1;POU6F2;NR2F2;ST18;SOX30;DMRTC1;DMRTC2;CPHXL;MKX;ZNF257;ZNF135;MESP2;FOXE3;FOXE1;TFCP2L1;HIF3A;GLI1;HOXC11;MEOX1;GLI2;MECOM;HEY1;ZNF280A;HNF4A;HEY2;TEAD1;ZNF366;VENTX;TEAD4;BATF2;FOXD1;TCF15;ZSCAN5C;MSGN1;PAX5;HSFX3;PROX1;PAX2;NR5A2;TAL1;PAX9;ZNF239;PPARG;ZNF479;FOXC2;FOXC1;HSFY1;RELB;GSC;ZNF229;HDX;FOXB1;ARNT2;GSX1;DMRT1;CDX2;DMRT2;NR1H4;GRHL3;POU4F1;VAX2;GRHL2;POU4F3;GFI1B;NFIA;NFIB;ZNF215;ZNF578;ZNF214;ZNF334;NEUROG1;MIXL1;ZNF354C;FOXA2;FOXA1;PRDM5;RORC;RORB;DUX4;HOXA13;NR3C2;FOXQ1;SALL2;SALL4;ZNF208;ZNF205;PITX1;NKX6-3;NKX6-2;ZNF98;ZNF99;POU3F1;FOXP2;POU3F3;NPAS4;PGR;ZNF676;DLX3;DLX6;GLIS3;FOXO6;BHLHE22;BHLHE23;HOXB13;GLIS1;SCRT2;SOHLH1;ZNF423;MSC;NKX6-1;TFAP2A;TFAP2C;HMGA2;ESRRG;POU2F3;RAX2;MLXIPL;NR4A1;MAFB;NR4A3;TLX2;TLX1;ZSCAN4;ZNF536;SP7;SP9;ZSCAN1;THRB;ONECUT2;ONECUT3;ONECUT1;SIX1;NR2E1;ZIC2;SIX4;SIX2;ZNF648;ZIC1;SIX3;UTY;NKX3-2;NKX3-1;KLF11;EMX2;POU1F1;KLF12;PROP1;FOXL2;ETV1;OLIG1;FOXL1;OLIG2;KLF14;KLF15;FOXD4L5;FOXD4L6;IRF6;FOXD4L3;FOXD4L4;RBPJL;HLF;CEBPD;LEF1;TBXT;ATOH7;ZNF626;ATOH8;TBX20;NOTO;ZNF502;HES1;SRY;HES2;HES5;ZNF860;IRX1;PRRX1;IRX6;FOXJ1;MEIS3;TBX4;TBX3;TBX18;TBX2;KLF1;TBX15;DPRX;BCL6B;TBX10;KLF9;ZNF853
GO_Molecular_Function_2021,"3',5'-cyclic-nucleotide phosphodiesterase activity (GO:0004114)",6/21,0.2306115584623136,0.7156561187164416,0,0,1.600901352028042,2.3485551803087743,PDE11A;PDE10A;PDE1C;PDE1B;PDE1A;PDE4C
GO_Molecular_Function_2021,excitatory extracellular ligand-gated ion channel activity (GO:0005231),6/21,0.2306115584623136,0.7156561187164416,0,0,1.600901352028042,2.3485551803087743,CHRNA1;P2RX6;CHRNB4;CHRNA2;CHRNA4;GRIK2
GO_Molecular_Function_2021,fibroblast growth factor binding (GO:0017134),6/21,0.2306115584623136,0.7156561187164416,0,0,1.600901352028042,2.3485551803087743,KL;ITGB3;GPC1;CXCL13;FGFR2;FGFR1
GO_Molecular_Function_2021,neuropeptide binding (GO:0042923),6/21,0.2306115584623136,0.7156561187164416,0,0,1.600901352028042,2.3485551803087743,MC4R;NPBWR2;OPRK1;SSTR1;MCHR1;SSTR4
GO_Molecular_Function_2021,postsynaptic neurotransmitter receptor activity (GO:0098960),6/21,0.2306115584623136,0.7156561187164416,0,0,1.600901352028042,2.3485551803087743,CHRNA1;CHRNB4;GRM5;CHRNA2;CHRNA4;DRD5
GO_Molecular_Function_2021,acetylglucosaminyltransferase activity (GO:0008375),12/48,0.2402952175022714,0.7156561187164416,0,0,1.3343363423604149,1.902612895749867,LFNG;EXTL1;B3GNT6;MGAT5B;A4GNT;MGAT3;B3GNT3;GCNT3;GCNT4;MGAT2;B3GALT5;LARGE1
GO_Molecular_Function_2021,ephrin receptor activity (GO:0005003),5/17,0.241707891605124,0.7156561187164416,0,0,1.6675010429703796,2.367893737814635,EPHA7;EPHA10;EPHA8;EPHA2;EPHB3
GO_Molecular_Function_2021,glutamate receptor binding (GO:0035254),5/17,0.241707891605124,0.7156561187164416,0,0,1.6675010429703796,2.367893737814635,IGSF11;HOMER1;SYNDIG1;SHANK2;SHANK1
GO_Molecular_Function_2021,ionotropic glutamate receptor activity (GO:0004970),5/17,0.241707891605124,0.7156561187164416,0,0,1.6675010429703796,2.367893737814635,GRIK3;GRIK4;GRIK2;GRIA3;GRIN1
GO_Molecular_Function_2021,sulfuric ester hydrolase activity (GO:0008484),5/17,0.241707891605124,0.7156561187164416,0,0,1.6675010429703796,2.367893737814635,ARSJ;ARSI;SULF1;SULF2;SGSH
GO_Molecular_Function_2021,transmembrane-ephrin receptor activity (GO:0005005),5/17,0.241707891605124,0.7156561187164416,0,0,1.6675010429703796,2.367893737814635,EPHA7;EPHA10;EPHA8;EPHA2;EPHB3
GO_Molecular_Function_2021,syntaxin binding (GO:0019905),15/62,0.2466226450399613,0.7156561187164416,0,0,1.2776368829920712,1.7885585874702925,UNC13B;SYT5;SNAP25;SYT3;SYT1;SYPL2;CPLX2;SYT9;CPLX1;SYT8;SYT6;SYNPR;SYT12;SNPH;SYT10
GO_Molecular_Function_2021,exopeptidase activity (GO:0008238),13/53,0.2505533586078769,0.7156561187164416,0,0,1.3009781790820163,1.8006622659462608,DPP10;CPM;CPA2;ENPEP;MME;PRSS16;TRHDE;DPP4;ACE2;FOLH1;FAP;CPE;DPEP3
GO_Molecular_Function_2021,basic amino acid transmembrane transporter activity (GO:0015174),4/13,0.2526288486994809,0.7156561187164416,0,0,1.7785563341118895,2.446998041581422,SLC7A4;SLC7A7;SLC38A3;SLC7A2
GO_Molecular_Function_2021,protein kinase A catalytic subunit binding (GO:0034236),4/13,0.2526288486994809,0.7156561187164416,0,0,1.7785563341118895,2.446998041581422,RYR2;KCNQ1;PKIA;EZR
GO_Molecular_Function_2021,titin binding (GO:0031432),4/13,0.2526288486994809,0.7156561187164416,0,0,1.7785563341118895,2.446998041581422,CAMK2D;TRIM63;ACTN2;ANKRD1
GO_Molecular_Function_2021,cis-regulatory region sequence-specific DNA binding (GO:0000987),239/1149,0.2531240479774617,0.7156561187164416,0,0,1.0537617128949222,1.44773750788419,EHF;MYT1L;IKZF3;SOX21;SOX2;ZNF729;ZNF728;CREB3L3;ZNF727;SOX18;NKX1-2;ZNF723;TP63;PKNOX2;SOX5;HES6;EBF1;EBF2;HNF1B;BHLHA15;HNF1A;EBF4;OVOL1;OVOL3;AR;ISL2;ARGFX;HOXB9;RFX6;ZNF716;ZNF835;ZSCAN23;HOXB1;HOXB7;GATA6;GATA5;GATA1;ZNF704;ZSCAN10;NKX2-1;HOXC4;HOXC9;ZBTB7C;HOXC6;EGR1;EGR3;EGR4;FOXF2;BCL11B;FOXF1;POU6F2;NR2F2;ST18;SOX30;DMRTC1;DMRTC2;CPHXL;MKX;ZNF257;ZNF135;MESP2;FOXE3;FOXE1;TFCP2L1;HIF3A;GLI1;HOXC11;MEOX1;GLI2;MECOM;HEY1;ZNF280A;HNF4A;HEY2;TEAD1;ZNF366;VENTX;TEAD4;BATF2;FOXD1;ZSCAN5C;MSGN1;PAX5;HSFX3;PROX1;PAX2;NR5A2;TAL1;PAX9;ZNF239;PPARG;ZNF479;FOXC2;FOXC1;HSFY1;RELB;GSC;ZNF229;HDX;FOXB1;ARNT2;GSX1;DMRT1;CDX2;DMRT2;NR1H4;GRHL3;POU4F1;VAX2;GRHL2;POU4F3;GFI1B;NFIA;NFIB;ZNF215;ZNF578;ZNF214;ZNF334;NEUROG1;MIXL1;ZNF354C;FOXA2;FOXA1;PRDM5;RORC;RORB;DUX4;HOXA13;NR3C2;FOXQ1;SALL2;SALL4;ZNF208;ZNF205;PITX1;NKX6-3;NKX6-2;ZNF98;ZNF99;POU3F1;FOXP2;POU3F3;NPAS4;PGR;ZNF676;DLX3;DLX6;GLIS3;FOXO6;BHLHE22;BHLHE23;HOXB13;GLIS1;SCRT2;SOHLH1;ZNF423;MSC;NKX6-1;TFAP2A;TFAP2C;FOXN4;ESRRG;POU2F3;RAX2;MLXIPL;NR4A1;MAFB;NR4A3;TLX2;TLX1;ZSCAN4;ZNF536;SP7;SP9;ZSCAN1;THRB;ONECUT2;ONECUT3;ONECUT1;SIX1;NR2E1;ZIC2;SIX4;SIX2;ZNF648;ZIC1;SIX3;UTY;NKX3-2;NKX3-1;KLF11;EMX2;POU1F1;KLF12;PROP1;FOXL2;ETV1;OLIG1;FOXL1;OLIG2;KLF14;KLF15;FOXD4L5;FOXD4L6;IRF6;FOXD4L3;FOXD4L4;RBPJL;HLF;CEBPD;LEF1;TBXT;ATOH7;ZNF626;ATOH8;TBX20;NOTO;ZNF502;HES1;SRY;HES2;HES5;ZNF860;IRX1;PRRX1;IRX6;FOXJ1;MEIS3;TBX4;TBX3;TBX18;TBX2;KLF1;TBX15;DPRX;BCL6B;TBX10;KLF9;ZNF853
GO_Molecular_Function_2021,non-membrane spanning protein tyrosine kinase activity (GO:0004715),9/35,0.2548388743316925,0.7156561187164416,0,0,1.385482720737043,1.894126400485268,BLK;ITK;ZAP70;PKDCC;SRMS;LCK;BMX;PTK2;FRK
GO_Molecular_Function_2021,activin-activated receptor activity (GO:0017002),3/9,0.2617753860669788,0.7156561187164416,0,0,2.000750562922192,2.6815428518130178,ACVRL1;ACVR1C;AMHR2
GO_Molecular_Function_2021,alcohol dehydrogenase (NAD+) activity (GO:0004022),3/9,0.2617753860669788,0.7156561187164416,0,0,2.000750562922192,2.6815428518130178,DHRS9;ADH1B;ADH1A
GO_Molecular_Function_2021,ciliary neurotrophic factor receptor binding (GO:0005127),3/9,0.2617753860669788,0.7156561187164416,0,0,2.000750562922192,2.6815428518130178,CLCF1;LIFR;CRLF2
GO_Molecular_Function_2021,glucocorticoid receptor binding (GO:0035259),3/9,0.2617753860669788,0.7156561187164416,0,0,2.000750562922192,2.6815428518130178,GRIP1;NR4A1;NR4A3
GO_Molecular_Function_2021,interleukin-1 binding (GO:0019966),3/9,0.2617753860669788,0.7156561187164416,0,0,2.000750562922192,2.6815428518130178,IL1R1;IL1R2;PXDN
GO_Molecular_Function_2021,natural killer cell lectin-like receptor binding (GO:0046703),3/9,0.2617753860669788,0.7156561187164416,0,0,2.000750562922192,2.6815428518130178,RAET1E;ULBP2;ULBP1
GO_Molecular_Function_2021,oxalate transmembrane transporter activity (GO:0019531),3/9,0.2617753860669788,0.7156561187164416,0,0,2.000750562922192,2.6815428518130178,SLC26A7;SLC26A9;SLC26A3
GO_Molecular_Function_2021,potassium channel inhibitor activity (GO:0019870),3/9,0.2617753860669788,0.7156561187164416,0,0,2.000750562922192,2.6815428518130178,WNK2;CAV1;WNK3
GO_Molecular_Function_2021,retinoic acid 4-hydroxylase activity (GO:0008401),3/9,0.2617753860669788,0.7156561187164416,0,0,2.000750562922192,2.6815428518130178,CYP2W1;CYP26B1;CYP2C18
GO_Molecular_Function_2021,3-chloroallyl aldehyde dehydrogenase activity (GO:0004028),2/5,0.2627092081364153,0.7156561187164416,0,0,2.667500416875104,3.5656678961725814,ALDH3B2;ALDH1A2
GO_Molecular_Function_2021,"activin receptor activity, type I (GO:0016361)",2/5,0.2627092081364153,0.7156561187164416,0,0,2.667500416875104,3.5656678961725814,ACVRL1;ACVR1C
GO_Molecular_Function_2021,acyl carnitine transmembrane transporter activity (GO:0015227),2/5,0.2627092081364153,0.7156561187164416,0,0,2.667500416875104,3.5656678961725814,SLC25A48;SLC25A47
GO_Molecular_Function_2021,anion:sodium symporter activity (GO:0015373),2/5,0.2627092081364153,0.7156561187164416,0,0,2.667500416875104,3.5656678961725814,SLC12A3;SLC6A1
GO_Molecular_Function_2021,bis(5'-adenosyl)-hexaphosphatase activity (GO:0034431),2/5,0.2627092081364153,0.7156561187164416,0,0,2.667500416875104,3.5656678961725814,NUDT11;NUDT10
GO_Molecular_Function_2021,bis(5'-adenosyl)-pentaphosphatase activity (GO:0034432),2/5,0.2627092081364153,0.7156561187164416,0,0,2.667500416875104,3.5656678961725814,NUDT11;NUDT10
GO_Molecular_Function_2021,C-X-C chemokine receptor activity (GO:0016494),2/5,0.2627092081364153,0.7156561187164416,0,0,2.667500416875104,3.5656678961725814,CXCR1;CXCR4
GO_Molecular_Function_2021,C-X3-C chemokine binding (GO:0019960),2/5,0.2627092081364153,0.7156561187164416,0,0,2.667500416875104,3.5656678961725814,CX3CR1;ITGB3
GO_Molecular_Function_2021,cadmium ion binding (GO:0046870),2/5,0.2627092081364153,0.7156561187164416,0,0,2.667500416875104,3.5656678961725814,NOS3;MT3
GO_Molecular_Function_2021,calcitonin family receptor activity (GO:0097642),2/5,0.2627092081364153,0.7156561187164416,0,0,2.667500416875104,3.5656678961725814,RAMP2;CALCRL
GO_Molecular_Function_2021,"calcium, potassium:sodium antiporter activity (GO:0008273)",2/5,0.2627092081364153,0.7156561187164416,0,0,2.667500416875104,3.5656678961725814,SLC24A2;SLC24A5
GO_Molecular_Function_2021,CCR3 chemokine receptor binding (GO:0031728),2/5,0.2627092081364153,0.7156561187164416,0,0,2.667500416875104,3.5656678961725814,CCL24;CCL26
GO_Molecular_Function_2021,CCR5 chemokine receptor binding (GO:0031730),2/5,0.2627092081364153,0.7156561187164416,0,0,2.667500416875104,3.5656678961725814,CCL4;CCL3
GO_Molecular_Function_2021,diphosphoinositol-polyphosphate diphosphatase activity (GO:0008486),2/5,0.2627092081364153,0.7156561187164416,0,0,2.667500416875104,3.5656678961725814,NUDT11;NUDT10
GO_Molecular_Function_2021,dopamine neurotransmitter receptor activity (GO:0004952),2/5,0.2627092081364153,0.7156561187164416,0,0,2.667500416875104,3.5656678961725814,DRD2;DRD5
GO_Molecular_Function_2021,double-stranded RNA adenosine deaminase activity (GO:0003726),2/5,0.2627092081364153,0.7156561187164416,0,0,2.667500416875104,3.5656678961725814,ADARB2;ADAD2
GO_Molecular_Function_2021,endopolyphosphatase activity (GO:0000298),2/5,0.2627092081364153,0.7156561187164416,0,0,2.667500416875104,3.5656678961725814,NUDT11;NUDT10
GO_Molecular_Function_2021,epoxide hydrolase activity (GO:0004301),2/5,0.2627092081364153,0.7156561187164416,0,0,2.667500416875104,3.5656678961725814,EPHX2;EPHX3
GO_Molecular_Function_2021,ErbB-3 class receptor binding (GO:0043125),2/5,0.2627092081364153,0.7156561187164416,0,0,2.667500416875104,3.5656678961725814,ERBB3;NRG1
GO_Molecular_Function_2021,fibroblast growth factor-activated receptor activity (GO:0005007),2/5,0.2627092081364153,0.7156561187164416,0,0,2.667500416875104,3.5656678961725814,FGFR2;FGFR1
GO_Molecular_Function_2021,glial cell-derived neurotrophic factor receptor activity (GO:0016167),2/5,0.2627092081364153,0.7156561187164416,0,0,2.667500416875104,3.5656678961725814,GFRA1;GFRA3
GO_Molecular_Function_2021,glycerol channel activity (GO:0015254),2/5,0.2627092081364153,0.7156561187164416,0,0,2.667500416875104,3.5656678961725814,AQP10;AQP9
GO_Molecular_Function_2021,GPI-linked ephrin receptor activity (GO:0005004),2/5,0.2627092081364153,0.7156561187164416,0,0,2.667500416875104,3.5656678961725814,EPHA7;EPHA8
GO_Molecular_Function_2021,guanylate cyclase activator activity (GO:0030250),2/5,0.2627092081364153,0.7156561187164416,0,0,2.667500416875104,3.5656678961725814,RCVRN;GUCA1A
GO_Molecular_Function_2021,intronic transcription regulatory region sequence-specific DNA binding (GO:0001161),2/5,0.2627092081364153,0.7156561187164416,0,0,2.667500416875104,3.5656678961725814,NKX2-1;GRHL2
GO_Molecular_Function_2021,ketosteroid monooxygenase activity (GO:0047086),2/5,0.2627092081364153,0.7156561187164416,0,0,2.667500416875104,3.5656678961725814,AKR1D1;AKR1C4
GO_Molecular_Function_2021,L-lactate dehydrogenase activity (GO:0004459),2/5,0.2627092081364153,0.7156561187164416,0,0,2.667500416875104,3.5656678961725814,LDHC;LDHAL6B
GO_Molecular_Function_2021,nerve growth factor binding (GO:0048406),2/5,0.2627092081364153,0.7156561187164416,0,0,2.667500416875104,3.5656678961725814,NTRK1;NGFR
GO_Molecular_Function_2021,neuregulin binding (GO:0038132),2/5,0.2627092081364153,0.7156561187164416,0,0,2.667500416875104,3.5656678961725814,ERBB3;ITGB3
GO_Molecular_Function_2021,neuropeptide Y receptor activity (GO:0004983),2/5,0.2627092081364153,0.7156561187164416,0,0,2.667500416875104,3.5656678961725814,NPY4R;NPY4R2
GO_Molecular_Function_2021,opioid receptor binding (GO:0031628),2/5,0.2627092081364153,0.7156561187164416,0,0,2.667500416875104,3.5656678961725814,PENK;PNOC
GO_Molecular_Function_2021,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced pteridine as one donor, and incorporation of one atom of oxygen (GO:0016714)",2/5,0.2627092081364153,0.7156561187164416,0,0,2.667500416875104,3.5656678961725814,TPH2;AGMO
GO_Molecular_Function_2021,peptidoglycan immune receptor activity (GO:0016019),2/5,0.2627092081364153,0.7156561187164416,0,0,2.667500416875104,3.5656678961725814,PGLYRP4;CD14
GO_Molecular_Function_2021,phosphatidylinositol trisphosphate phosphatase activity (GO:0034594),2/5,0.2627092081364153,0.7156561187164416,0,0,2.667500416875104,3.5656678961725814,INPP5J;TPTE
GO_Molecular_Function_2021,polyol transmembrane transporter activity (GO:0015166),2/5,0.2627092081364153,0.7156561187164416,0,0,2.667500416875104,3.5656678961725814,AQP9;AQP1
GO_Molecular_Function_2021,potassium channel activator activity (GO:0099104),2/5,0.2627092081364153,0.7156561187164416,0,0,2.667500416875104,3.5656678961725814,LRRC26;LRRC38
GO_Molecular_Function_2021,pyruvate transmembrane transporter activity (GO:0050833),2/5,0.2627092081364153,0.7156561187164416,0,0,2.667500416875104,3.5656678961725814,MPC1L;SLC16A11
